txn_ref_id,sys_a_date,sys_a_amount_attribute_1,sys_a_amount_attribute_2,sys_b_amount,sys_b_fee,currency_type
92873637,26/08/24,15,1.4,Not Found-SysB,Not Found-SysB,INR
43695040,26/08/24,22,1.4,Not Found-SysB,Not Found-SysB,INR
63871003,26/08/24,20,1.4,Not Found-SysB,Not Found-SysB,INR
76366358,26/08/24,5,1.4,Not Found-SysB,Not Found-SysB,INR
83911583,26/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
81917918,26/08/24,10,1.4,Not Found-SysB,Not Found-SysB,INR
64990183,03/09/24,10500,3.5,Not Found-SysB,Not Found-SysB,INR
76783419,27/09/24,5060,3.5,Not Found-SysB,Not Found-SysB,INR
96468014,05/04/24,11.39000034,1.4,Not Found-SysB,Not Found-SysB,INR
74785864,17/04/24,575,1.4,Not Found-SysB,Not Found-SysB,INR
70826402,28/04/24,520,1.4,Not Found-SysB,Not Found-SysB,INR
45031467,11/10/24,20,1.4,Not Found-SysB,Not Found-SysB,INR
65781697,16/07/24,2,1.4,Not Found-SysB,Not Found-SysB,INR
99617229,23/07/24,12000,3.5,Not Found-SysB,Not Found-SysB,INR
25752551,29/07/24,35,1.4,Not Found-SysB,Not Found-SysB,INR
95197689,06/08/24,11.19999981,1.4,Not Found-SysB,Not Found-SysB,INR
89151560,13/08/24,1225,1.4,Not Found-SysB,Not Found-SysB,INR
79471280,13/08/24,667.9000244,1.4,Not Found-SysB,Not Found-SysB,INR
36669936,13/08/24,256.8099976,1.4,Not Found-SysB,Not Found-SysB,INR
65981988,13/08/24,40,1.4,Not Found-SysB,Not Found-SysB,INR
16780815,25/08/24,350,1.4,Not Found-SysB,Not Found-SysB,INR
34949731,26/08/24,340,1.4,Not Found-SysB,Not Found-SysB,INR
84490819,26/08/24,9000,3.5,Not Found-SysB,Not Found-SysB,INR
32805372,26/08/24,700,1.4,Not Found-SysB,Not Found-SysB,INR
80266019,26/08/24,1000,1.4,Not Found-SysB,Not Found-SysB,INR
48732520,26/08/24,1750,1.4,Not Found-SysB,Not Found-SysB,INR
63126963,26/08/24,810,1.4,Not Found-SysB,Not Found-SysB,INR
49176653,26/08/24,84,1.4,Not Found-SysB,Not Found-SysB,INR
17396018,27/08/24,362,1.4,Not Found-SysB,Not Found-SysB,INR
81306467,26/08/24,200,1.4,Not Found-SysB,Not Found-SysB,INR
43543651,26/08/24,76,1.4,Not Found-SysB,Not Found-SysB,INR
69007428,26/08/24,2,1.4,Not Found-SysB,Not Found-SysB,INR
36702557,25/08/24,600,1.4,Not Found-SysB,Not Found-SysB,INR
23310712,26/08/24,15000,3.5,Not Found-SysB,Not Found-SysB,INR
71372534,26/08/24,60,1.4,Not Found-SysB,Not Found-SysB,INR
69072313,26/08/24,223,1.4,Not Found-SysB,Not Found-SysB,INR
13631362,26/08/24,340,1.4,Not Found-SysB,Not Found-SysB,INR
18297514,18/09/24,7.699999809,1.4,Not Found-SysB,Not Found-SysB,INR
27178082,27/09/24,35,1.4,Not Found-SysB,Not Found-SysB,INR
15774621,12/10/24,1059,1.4,Not Found-SysB,Not Found-SysB,INR
71878823,25/10/24,3.630000114,1.4,Not Found-SysB,Not Found-SysB,INR
56893464,26/10/24,230,1.4,Not Found-SysB,Not Found-SysB,INR
85688856,16/11/24,102,1.4,Not Found-SysB,Not Found-SysB,INR
57673464,19/11/24,173,1.4,Not Found-SysB,Not Found-SysB,INR
99927636,12/11/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
68510151,01/12/24,35,1.4,Not Found-SysB,Not Found-SysB,INR
63554274,13/04/24,58,1.4,Not Found-SysB,Not Found-SysB,INR
79338124,26/04/24,507,1.4,Not Found-SysB,Not Found-SysB,INR
19198324,08/05/24,2040,3.5,Not Found-SysB,Not Found-SysB,INR
80445127,16/07/24,5400,3.5,Not Found-SysB,Not Found-SysB,INR
51193080,29/07/24,28000,3.5,Not Found-SysB,Not Found-SysB,INR
45013796,27/07/24,108,1.4,Not Found-SysB,Not Found-SysB,INR
46885315,23/07/24,2016,3.5,Not Found-SysB,Not Found-SysB,INR
47221480,07/08/24,150,1.4,Not Found-SysB,Not Found-SysB,INR
50157984,06/08/24,132.5,1.4,Not Found-SysB,Not Found-SysB,INR
30529465,13/08/24,300,1.4,Not Found-SysB,Not Found-SysB,INR
30725357,13/08/24,555,1.4,Not Found-SysB,Not Found-SysB,INR
30385965,13/08/24,100.3000031,1.4,Not Found-SysB,Not Found-SysB,INR
54749274,26/08/24,3358.100098,3.5,Not Found-SysB,Not Found-SysB,INR
35025502,26/08/24,495.5,1.4,Not Found-SysB,Not Found-SysB,INR
27937114,26/08/24,57,1.4,Not Found-SysB,Not Found-SysB,INR
64406097,26/08/24,3,1.4,Not Found-SysB,Not Found-SysB,INR
43351344,26/08/24,3050,3.5,Not Found-SysB,Not Found-SysB,INR
29630654,26/08/24,406,1.4,Not Found-SysB,Not Found-SysB,INR
25544476,26/08/24,16,1.4,Not Found-SysB,Not Found-SysB,INR
23126828,26/08/24,8500,3.5,Not Found-SysB,Not Found-SysB,INR
42071204,26/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
22592504,26/08/24,6.300000191,1.4,Not Found-SysB,Not Found-SysB,INR
80888552,26/08/24,150,1.4,Not Found-SysB,Not Found-SysB,INR
45864178,26/08/24,10,1.4,Not Found-SysB,Not Found-SysB,INR
95202800,26/08/24,10,1.4,Not Found-SysB,Not Found-SysB,INR
71994644,26/08/24,50,1.4,Not Found-SysB,Not Found-SysB,INR
22080766,26/08/24,313,1.4,Not Found-SysB,Not Found-SysB,INR
51144519,02/09/24,174,1.4,Not Found-SysB,Not Found-SysB,INR
95801678,04/09/24,10000,3.5,Not Found-SysB,Not Found-SysB,INR
85992415,18/09/24,84.5,1.4,Not Found-SysB,Not Found-SysB,INR
72160656,01/10/24,28000,3.5,Not Found-SysB,Not Found-SysB,INR
80573428,06/10/24,70000,3.5,Not Found-SysB,Not Found-SysB,INR
39706069,22/10/24,2170,3.5,Not Found-SysB,Not Found-SysB,INR
26832395,14/11/24,1624,1.4,Not Found-SysB,Not Found-SysB,INR
47444117,25/11/24,8,1.4,Not Found-SysB,Not Found-SysB,INR
13986642,09/04/24,14,1.4,Not Found-SysB,Not Found-SysB,INR
72452114,17/04/24,5835.700195,3.5,Not Found-SysB,Not Found-SysB,INR
84050325,09/08/24,20,1.4,Not Found-SysB,Not Found-SysB,INR
32387155,13/05/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
31439028,16/07/24,508,1.4,Not Found-SysB,Not Found-SysB,INR
88420641,23/07/24,1700,1.4,Not Found-SysB,Not Found-SysB,INR
11190001,30/07/24,500,1.4,Not Found-SysB,Not Found-SysB,INR
26977529,07/08/24,23,1.4,Not Found-SysB,Not Found-SysB,INR
80144100,07/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
99646652,07/08/24,500,1.4,Not Found-SysB,Not Found-SysB,INR
63392311,07/08/24,130,1.4,Not Found-SysB,Not Found-SysB,INR
58366437,13/08/24,10000,3.5,Not Found-SysB,Not Found-SysB,INR
13836968,13/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
70469434,13/08/24,13,1.4,Not Found-SysB,Not Found-SysB,INR
89330444,13/08/24,105,1.4,Not Found-SysB,Not Found-SysB,INR
60809058,25/08/24,368,1.4,Not Found-SysB,Not Found-SysB,INR
78377586,25/08/24,25,1.4,Not Found-SysB,Not Found-SysB,INR
14565692,26/08/24,70,1.4,Not Found-SysB,Not Found-SysB,INR
95078629,25/08/24,4500,3.5,Not Found-SysB,Not Found-SysB,INR
46223354,26/08/24,200,1.4,Not Found-SysB,Not Found-SysB,INR
85801698,26/08/24,350,1.4,Not Found-SysB,Not Found-SysB,INR
25063187,26/08/24,12,1.4,Not Found-SysB,Not Found-SysB,INR
47680195,26/08/24,50,1.4,Not Found-SysB,Not Found-SysB,INR
72341820,26/08/24,8872,3.5,Not Found-SysB,Not Found-SysB,INR
84258600,26/08/24,2558,3.5,Not Found-SysB,Not Found-SysB,INR
36418100,26/08/24,4.099999905,1.4,Not Found-SysB,Not Found-SysB,INR
54002596,26/08/24,250.5500031,1.4,Not Found-SysB,Not Found-SysB,INR
67934894,26/08/24,4,1.4,Not Found-SysB,Not Found-SysB,INR
91420618,02/09/24,10000,3.5,Not Found-SysB,Not Found-SysB,INR
16031495,19/09/24,500,1.4,Not Found-SysB,Not Found-SysB,INR
93376156,14/10/24,1700,1.4,Not Found-SysB,Not Found-SysB,INR
60583117,23/10/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
84315414,09/11/24,1.399999976,1.4,Not Found-SysB,Not Found-SysB,INR
58192731,21/11/24,255,1.4,Not Found-SysB,Not Found-SysB,INR
99315383,19/11/24,508,1.4,Not Found-SysB,Not Found-SysB,INR
85011595,18/11/24,400,1.4,Not Found-SysB,Not Found-SysB,INR
24582115,19/11/24,178,1.4,Not Found-SysB,Not Found-SysB,INR
78725216,21/11/24,35.27000046,1.4,Not Found-SysB,Not Found-SysB,INR
40131036,26/11/24,6500,3.5,Not Found-SysB,Not Found-SysB,INR
56221933,20/11/24,35000,3.5,Not Found-SysB,Not Found-SysB,INR
81109466,11/04/24,3.539999962,1.4,Not Found-SysB,Not Found-SysB,INR
19678628,18/07/24,399,1.4,Not Found-SysB,Not Found-SysB,INR
77464118,28/07/24,13828,3.5,Not Found-SysB,Not Found-SysB,INR
20191171,30/07/24,1590,1.4,Not Found-SysB,Not Found-SysB,INR
50584238,08/08/24,716,1.4,Not Found-SysB,Not Found-SysB,INR
94802087,06/08/24,10,1.4,Not Found-SysB,Not Found-SysB,INR
34766502,06/08/24,50,1.4,Not Found-SysB,Not Found-SysB,INR
89393427,06/08/24,227,1.4,Not Found-SysB,Not Found-SysB,INR
51593934,13/08/24,41,1.4,Not Found-SysB,Not Found-SysB,INR
42954847,13/08/24,620,1.4,Not Found-SysB,Not Found-SysB,INR
88594770,13/08/24,2604,3.5,Not Found-SysB,Not Found-SysB,INR
87031862,13/08/24,80,1.4,Not Found-SysB,Not Found-SysB,INR
64507583,13/08/24,10000,3.5,Not Found-SysB,Not Found-SysB,INR
73685094,20/08/24,740,1.4,Not Found-SysB,Not Found-SysB,INR
67997666,25/08/24,24,1.4,Not Found-SysB,Not Found-SysB,INR
16057618,26/08/24,30,1.4,Not Found-SysB,Not Found-SysB,INR
98990214,26/08/24,15,1.4,Not Found-SysB,Not Found-SysB,INR
70363631,26/08/24,1869,1.4,Not Found-SysB,Not Found-SysB,INR
44579924,26/08/24,1006.799988,1.4,Not Found-SysB,Not Found-SysB,INR
97458201,26/08/24,530,1.4,Not Found-SysB,Not Found-SysB,INR
77064783,26/08/24,200,1.4,Not Found-SysB,Not Found-SysB,INR
35856017,26/08/24,5,1.4,Not Found-SysB,Not Found-SysB,INR
71370679,26/08/24,1200,1.4,Not Found-SysB,Not Found-SysB,INR
21261627,26/08/24,1020,1.4,Not Found-SysB,Not Found-SysB,INR
99096854,26/08/24,1200,1.4,Not Found-SysB,Not Found-SysB,INR
17139032,26/08/24,130,1.4,Not Found-SysB,Not Found-SysB,INR
20435161,25/08/24,58,1.4,Not Found-SysB,Not Found-SysB,INR
62394233,26/08/24,3,1.4,Not Found-SysB,Not Found-SysB,INR
39940329,26/08/24,116,1.4,Not Found-SysB,Not Found-SysB,INR
17036258,26/08/24,896,1.4,Not Found-SysB,Not Found-SysB,INR
83304881,26/08/24,1100,1.4,Not Found-SysB,Not Found-SysB,INR
74430661,26/08/24,19,1.4,Not Found-SysB,Not Found-SysB,INR
93702435,07/10/24,400,1.4,Not Found-SysB,Not Found-SysB,INR
57216401,02/10/24,2300,3.5,Not Found-SysB,Not Found-SysB,INR
26086076,06/10/24,70000,3.5,Not Found-SysB,Not Found-SysB,INR
63628034,03/11/24,2,1.4,Not Found-SysB,Not Found-SysB,INR
43483361,18/11/24,18,1.4,Not Found-SysB,Not Found-SysB,INR
86227585,07/04/24,510,1.4,Not Found-SysB,Not Found-SysB,INR
49754492,08/08/24,1.399999976,1.4,Not Found-SysB,Not Found-SysB,INR
23188906,07/07/24,814.7999878,1.4,Not Found-SysB,Not Found-SysB,INR
48338526,03/05/24,20,1.4,Not Found-SysB,Not Found-SysB,INR
15666265,27/07/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
39314755,06/08/24,200,1.4,Not Found-SysB,Not Found-SysB,INR
22026753,06/08/24,111,1.4,Not Found-SysB,Not Found-SysB,INR
79582591,07/08/24,430,1.4,Not Found-SysB,Not Found-SysB,INR
15670749,13/08/24,210,1.4,Not Found-SysB,Not Found-SysB,INR
89737148,13/08/24,15000,3.5,Not Found-SysB,Not Found-SysB,INR
87574976,13/08/24,4004,3.5,Not Found-SysB,Not Found-SysB,INR
48877049,13/08/24,50,1.4,Not Found-SysB,Not Found-SysB,INR
69049577,13/08/24,2200,3.5,Not Found-SysB,Not Found-SysB,INR
48953352,25/08/24,43.00999832,1.4,Not Found-SysB,Not Found-SysB,INR
85338881,26/08/24,53,1.4,Not Found-SysB,Not Found-SysB,INR
27282241,26/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
15438522,26/08/24,60,1.4,Not Found-SysB,Not Found-SysB,INR
63870287,27/08/24,600,1.4,Not Found-SysB,Not Found-SysB,INR
44454457,26/08/24,90,1.4,Not Found-SysB,Not Found-SysB,INR
93290568,26/08/24,5774,3.5,Not Found-SysB,Not Found-SysB,INR
14472621,26/08/24,5,1.4,Not Found-SysB,Not Found-SysB,INR
90325680,26/08/24,670,1.4,Not Found-SysB,Not Found-SysB,INR
41890042,27/08/24,365,1.4,Not Found-SysB,Not Found-SysB,INR
82898396,27/08/24,5747,3.5,Not Found-SysB,Not Found-SysB,INR
48041187,25/08/24,161,1.4,Not Found-SysB,Not Found-SysB,INR
49263173,26/08/24,87,1.4,Not Found-SysB,Not Found-SysB,INR
56219599,26/08/24,9177,3.5,Not Found-SysB,Not Found-SysB,INR
58191741,26/08/24,50,1.4,Not Found-SysB,Not Found-SysB,INR
87045085,26/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
94057189,26/08/24,16,1.4,Not Found-SysB,Not Found-SysB,INR
48084830,26/08/24,4.199999809,1.4,Not Found-SysB,Not Found-SysB,INR
66594787,30/08/24,26,1.4,Not Found-SysB,Not Found-SysB,INR
83034507,09/10/24,3828,3.5,Not Found-SysB,Not Found-SysB,INR
54199987,31/10/24,40,1.4,Not Found-SysB,Not Found-SysB,INR
90771373,25/10/24,100000,3.5,Not Found-SysB,Not Found-SysB,INR
64492961,14/11/24,500,1.4,Not Found-SysB,Not Found-SysB,INR
60644671,20/11/24,5000,3.5,Not Found-SysB,Not Found-SysB,INR
78319776,29/11/24,400,1.4,Not Found-SysB,Not Found-SysB,INR
80082989,06/04/24,2,1.4,Not Found-SysB,Not Found-SysB,INR
22407037,30/04/24,130,1.4,Not Found-SysB,Not Found-SysB,INR
57570218,07/05/24,70,1.4,Not Found-SysB,Not Found-SysB,INR
69111767,01/07/24,900,1.4,Not Found-SysB,Not Found-SysB,INR
51624104,23/07/24,7000,3.5,Not Found-SysB,Not Found-SysB,INR
56462134,25/07/24,15000,3.5,Not Found-SysB,Not Found-SysB,INR
35924409,05/08/24,54,1.4,Not Found-SysB,Not Found-SysB,INR
99575802,06/08/24,60,1.4,Not Found-SysB,Not Found-SysB,INR
67014211,13/08/24,2831,3.5,Not Found-SysB,Not Found-SysB,INR
20972505,13/08/24,357,1.4,Not Found-SysB,Not Found-SysB,INR
77638425,26/08/24,835,1.4,Not Found-SysB,Not Found-SysB,INR
32066969,26/08/24,8,1.4,Not Found-SysB,Not Found-SysB,INR
18127714,26/08/24,150,1.4,Not Found-SysB,Not Found-SysB,INR
94268694,26/08/24,13,1.4,Not Found-SysB,Not Found-SysB,INR
50140494,26/08/24,22,1.4,Not Found-SysB,Not Found-SysB,INR
35978985,26/08/24,600,1.4,Not Found-SysB,Not Found-SysB,INR
84403433,26/08/24,170,1.4,Not Found-SysB,Not Found-SysB,INR
78613705,27/08/24,800,1.4,Not Found-SysB,Not Found-SysB,INR
71897375,26/08/24,1566,1.4,Not Found-SysB,Not Found-SysB,INR
45266130,26/08/24,11,1.4,Not Found-SysB,Not Found-SysB,INR
55786523,26/08/24,317,1.4,Not Found-SysB,Not Found-SysB,INR
67427920,26/08/24,500,1.4,Not Found-SysB,Not Found-SysB,INR
11476593,25/08/24,410,1.4,Not Found-SysB,Not Found-SysB,INR
66714897,18/09/24,150,1.4,Not Found-SysB,Not Found-SysB,INR
55296818,29/09/24,28000,3.5,Not Found-SysB,Not Found-SysB,INR
30114030,23/10/24,20,1.4,Not Found-SysB,Not Found-SysB,INR
91716285,12/11/24,498,1.4,Not Found-SysB,Not Found-SysB,INR
51476972,03/04/24,50,1.4,Not Found-SysB,Not Found-SysB,INR
71163037,16/04/24,700,1.4,Not Found-SysB,Not Found-SysB,INR
51456900,27/04/24,88,1.4,Not Found-SysB,Not Found-SysB,INR
85967837,18/07/24,5,1.4,Not Found-SysB,Not Found-SysB,INR
76299117,28/07/24,12000,3.5,Not Found-SysB,Not Found-SysB,INR
63013333,23/07/24,136.3000031,1.4,Not Found-SysB,Not Found-SysB,INR
74552575,31/07/24,30,1.4,Not Found-SysB,Not Found-SysB,INR
63516557,06/08/24,15000,3.5,Not Found-SysB,Not Found-SysB,INR
65539005,07/08/24,230,1.4,Not Found-SysB,Not Found-SysB,INR
64625802,06/08/24,357,1.4,Not Found-SysB,Not Found-SysB,INR
32928867,13/08/24,4063,3.5,Not Found-SysB,Not Found-SysB,INR
57264599,13/08/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
17712168,13/08/24,650,1.4,Not Found-SysB,Not Found-SysB,INR
69520500,13/08/24,30700,3.5,Not Found-SysB,Not Found-SysB,INR
32667890,13/08/24,2133,3.5,Not Found-SysB,Not Found-SysB,INR
81306730,25/08/24,271,1.4,Not Found-SysB,Not Found-SysB,INR
21474964,07/08/24,118,1.4,Not Found-SysB,Not Found-SysB,INR
53507415,07/08/24,11,1.4,Not Found-SysB,Not Found-SysB,INR
36410694,13/08/24,425,1.4,Not Found-SysB,Not Found-SysB,INR
34630923,13/08/24,254,1.4,Not Found-SysB,Not Found-SysB,INR
50121636,13/08/24,285,1.4,Not Found-SysB,Not Found-SysB,INR
30266427,25/08/24,1.700000048,1.4,Not Found-SysB,Not Found-SysB,INR
67686600,26/08/24,41.29999924,1.4,Not Found-SysB,Not Found-SysB,INR
72082763,27/08/24,2550,3.5,Not Found-SysB,Not Found-SysB,INR
18288806,26/08/24,22,1.4,Not Found-SysB,Not Found-SysB,INR
40055682,26/08/24,751,1.4,Not Found-SysB,Not Found-SysB,INR
95214704,26/08/24,230,1.4,Not Found-SysB,Not Found-SysB,INR
46059234,26/08/24,800,1.4,Not Found-SysB,Not Found-SysB,INR
49486899,26/08/24,535,1.4,Not Found-SysB,Not Found-SysB,INR
72090393,26/08/24,1614,1.4,Not Found-SysB,Not Found-SysB,INR
79889713,26/08/24,3679.399902,3.5,Not Found-SysB,Not Found-SysB,INR
47794253,26/08/24,2.099999905,1.4,Not Found-SysB,Not Found-SysB,INR
67629612,26/08/24,3000,3.5,Not Found-SysB,Not Found-SysB,INR
44602994,26/08/24,2,1.4,Not Found-SysB,Not Found-SysB,INR
31103408,26/08/24,300,1.4,Not Found-SysB,Not Found-SysB,INR
92874197,17/09/24,250,1.4,Not Found-SysB,Not Found-SysB,INR
43456159,21/09/24,220,1.4,Not Found-SysB,Not Found-SysB,INR
77747044,28/10/24,39,1.4,Not Found-SysB,Not Found-SysB,INR
91387450,26/10/24,100,1.4,Not Found-SysB,Not Found-SysB,INR
63726504,26/11/24,1000,1.4,Not Found-SysB,Not Found-SysB,INR
96756050,21/11/24,4140,3.5,Not Found-SysB,Not Found-SysB,INR
82306759,21/11/24,922,1.4,Not Found-SysB,Not Found-SysB,INR
97217561,18/11/24,136,1.4,Not Found-SysB,Not Found-SysB,INR
88536687,18/09/24,60,,Not Found-SysB,,INR
91487528,12/10/24,19,,Not Found-SysB,,INR
65233475,15/09/24,80,,Not Found-SysB,,INR
29788945,31/07/24,1,,Not Found-SysB,,INR
39716672,11/10/24,25,,Not Found-SysB,,INR
30657675,04/08/24,1000,,Not Found-SysB,,INR
